EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
821389310,SILVER SPRING CARES INC,% HEATHER FOLEY,914 SILVER SPRING AVE STE 103,SILVER SPRING,MD,20910-4621,0000,03,3,1000,201711,1,04,000000000,1,01,202312,1,2,00,1,12,4170,16394,,T22,
821394225,AGLOW INTERNATIONAL,% RACHEL HEGGINS,1562 EFFORD RD,PASADENA,MD,21122-3217,2460,03,9,7000,197309,1,10,029994000,1,01,202112,0,0,06,0,12,0,0,0,,2017852 RANDALLSTOWN MD LIGHTHOUSE
821398123,FRIENDS OF FREDDY INC,,48 WOOD FARM LN,NORTH EAST,MD,21901-0259,0000,03,3,1000,201706,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,D20,
821399337,AXION CHARITY EVENTS INC,% CHARLES PATERAKIS,601 S CAROLINE ST,BALTIMORE,MD,21231-2814,0000,03,3,1000,201708,1,15,000000000,1,01,202312,3,4,01,0,12,43528,110827,26428,X12,
821401393,MONTGOMERY LIBERAL ARTS FOUNDATION INC,,13227 RONEHILL DR,BELTSVILLE,MD,20705-1065,0000,03,3,1000,201709,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A70,
821401936,LISTEN LOVE PRAY FOUNDATION,% THEODORE B WINFIELD,8555 DOLLYHYDE RD,UNION BRIDGE,MD,21791-7629,0000,03,3,1270,201705,1,04,000000000,1,01,202112,1,3,00,1,12,1,89813,,X99,
821403931,HONEY BADGERS BOOSTER CLUB,% HONEY BADGER BOOSTER CLUB,9801 LOVE RD,ANNE ARUNDEL,MD,20755-0000,0000,19,3,1000,201710,2,00,000000000,5,01,202309,0,0,02,0,09,0,0,0,W30,
821404266,IGLESIA NUEVA JERUSALEM PROCLAMANDO BALTIMORE PARA CRISTO INC,,702 HAMMERSHIRE RD,OWINGS MILLS,MD,21117-1716,0000,03,3,7000,201801,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
821406239,COMPLETE INTERNATIONAL,% CARLOS ANDRES ARIAS,5100 PARKLAWN TERRACE,ROCKVILLE,MD,20852-5214,0000,03,3,2000,202002,1,15,000000000,1,01,202312,0,3,01,0,12,716,56973,56973,W70,COMPLETE INTL
821406948,ROSEBUD MINISTRIES INC,,12394 WHISPER CREEK CT,CHARLOTT HALL,MD,20622-4631,0000,03,3,7000,201712,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
821414042,CROSSPOINTE HEALING HOUSE CHURCH,% CLAUDINE BARANDAGIYE,1 SHAKESPEARE CT,GERMANTOWN,MD,20876-4169,0000,03,3,7000,202004,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821416502,SOS CHILDRENS VILLAGES PAKISTAN WASHINGTON INC,,PO BOX 34604,BETHESDA,MD,20827-0604,0000,03,3,1000,201801,1,15,000000000,1,01,202312,3,5,01,0,12,65486,746500,746500,P20,
821418503,LIEN-HOA TINH-THAT INC,,13509 WOODMORE RD,BOWIE,MD,20721-4203,0000,03,3,7000,201705,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X50,
821420999,MONTGOMERY PG & DC BOYS & GIRLS CLUB,% MARKEET JOHNSON,6100 EDITORS PARK DR,HYATTSVILLE,MD,20782-0000,0000,03,3,1200,201711,1,16,000000000,1,01,202309,0,0,02,0,09,0,0,0,O23,MPD ATHLETICS
821432243,PACIFIC RESEARCH AND EDUCATION INSTITUTE INC,% BING CHEN,11169 CAPTAINS WALK CT,NORTH POTOMAC,MD,20878-4221,0000,03,3,1280,201708,1,16,000000000,1,01,202307,0,0,02,0,07,0,0,0,Q05,
821434425,IGLESIA-CONFORME AL CORAZON DE DIOS,,1201 SCHINDLER DR,SILVER SPRING,MD,20903-1035,0000,03,3,7000,202001,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821445207,MERCY EDUCATION SYSTEM OF THE AMERICAS INC,% RENEE HIGGINS,8403 COLESVILLE RD STE 400,SILVER SPRING,MD,20910-3367,0928,03,9,1700,194603,1,21,031150120,5,01,,0,0,13,0,06,,,,,
821445842,WELLSPRING OF LIFE FARM INC,,16312 OLD YORK RD,MONKTON,MD,21111-1709,0000,03,3,1000,201705,1,16,000000000,1,01,202212,4,3,01,0,12,304901,60217,60217,P20,
821446252,SCIENCE MATH INNOVATORS,,7014 INDEPENDENCE ST,CAPITOL HGTS,MD,20743-2623,0000,03,3,1200,201802,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B20,
821456952,COMMITTED HELPING HANDS INTERNATIONAL INC,% ROSE OSAE,20 WHETSTONE DR APT 1,GAITHERSBURG,MD,20877-2719,0000,03,3,1200,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
821457066,LINCOLN PARK CIVIC ASSOCIATION INC,,128 MOORE DR,ROCKVILLE,MD,20850-1201,0000,03,3,1000,202006,1,16,000000000,1,01,202208,0,0,02,0,08,0,0,0,S22,LPCA
821457212,FAITH EMPOWERED MINISTRIES INC,,1900 WALBROOK AVE,BALTIMORE,MD,21217-1274,0000,03,3,1700,201705,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
821459668,LINX BUDDIES ASSOCIATION,% CARE OF,130 STRUMMER LN,GAITHERSBURG,MD,20878-4550,0000,03,3,1200,202101,1,16,000000000,1,01,202312,1,3,01,0,12,5210,54700,54700,,
821460459,MID-ATLANTIC CONSORTIUM OF PHYSICAL THERAPY CLINICAL EDUCATIO,% MARTHA CARROLL,5237 RIVER ROAD 176,BETHESDA,MD,20816-1415,0000,03,3,1200,202207,1,16,000000000,1,01,202112,2,1,02,0,12,10595,5175,5175,B90,
821461503,DREAM BIG AMERICA INC,,6030 DAYBREAK CIRCLE,CLARKSVILLE,MD,21029-1642,0000,03,3,1000,202105,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,O50,
821462563,DR CZARINA SANTOS BORJA FOUNDATION INC,% BEN BORJA,9307 GEORGIA BELLE DR,PERRY HALL,MD,21128-8817,0000,03,3,1000,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A99,
821464302,SPECIAL CARE FOR SPECIAL NEEDS DENTISTRY INC,% NEKIA STALEY- NEITHER,400 ESTERVILLE LN,UPPR MARLBORO,MD,20774-8980,0000,03,3,1200,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E20,
821469152,MISSION AIR MINISTRIES INC,,8406 RIVER PARK RD,BOWIE,MD,20715-3382,0000,03,3,1700,201708,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
821469454,SE FELIZ INC,% DANY W AMAYA,7411 RIGGS RD,HYATTSVILLE,MD,20783-4246,0000,03,3,1000,201802,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P80,
821472763,ARTISTIC LABORERS IN VISUAL EXALTATION INC,,2407 AISQUITH STREET,BALTIMORE,MD,21218-0000,0000,03,3,1200,201807,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,S80,
821474967,MENTAL ILLNESS AWARENESS GROUP,% ANTHONY GOODESMITH,8115 MAPLE LAWN BLVD STE 350,FULTON,MD,20759-2683,0000,03,3,1200,201911,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,F01,MIA GROUP
821475066,SEEDS OF COURAGE INC,% DAHLIA FREEMAN DOWNS,PO BOX 1492,WHITE PLAINS,MD,20695-1492,0000,03,3,1000,201803,1,16,000000000,1,01,202312,2,2,02,0,12,15499,24393,21607,P62,
821475377,S K FELINE FURBABIES RESCUE INC,% SHARON E LONGERBEAM,9420 DOWNSVILLE PIKE,WILLIAMSPORT,MD,21795-4017,0000,03,3,1240,201705,1,15,000000000,1,01,202312,1,1,02,0,12,2135,5776,5776,D20,
821475658,DC ACTORS FOR ANIMALS INC,% LISA C BAKER,302 SAYBROOKE VIEW DR,GAITHERSBURG,MD,20877-3779,0000,03,3,1400,201706,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,D20,
821476717,OPERATION EARNIE S PLATE INCORPORATED,% ERIC R HAWKINS SR,9409 SHERWOOD DRIVE,UPPER MARLBORO,MD,20772-0000,0000,03,3,1000,201805,1,16,000000000,1,01,202212,2,3,01,0,12,24128,77984,77984,E70,
821476821,CHEERFUL GIVERS INCORPORATION,,650 HARRY S TRUMAN DR,UPPR MARLBORO,MD,20774-2068,0000,03,3,1000,201906,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,P99,
821479264,COMMUNITY HELPING HANDS INCORPORATED,% SHANNON NIXON,PO BOX 100,GALENA,MD,21635-0100,0000,03,3,1200,201705,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,S20,
821481082,NORTHERN GARRETT JCP,,133 CLAUDE FIKE RD,ACCIDENT,MD,21520-2200,0000,03,3,1200,201808,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,N64,
821490411,BECAUSE OF DANIEL INC,% NANCY PAUL,311 CREEK VALLEY LN,ROCKVILLE,MD,20850-5604,0000,03,3,1000,201712,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,H12,
821492333,ROCKVILLE ROBOTICS INC,% VIPUL BHATNAGAR,306 TREEMONT WAY,ROCKVILLE,MD,20850-0000,0000,03,3,2000,201706,1,16,000000000,1,01,202306,3,3,01,0,12,77091,97546,97546,O50,
821495553,HIS WORDS FROM ABOVE MINISTRY INC,,PO BOX 774,WALDORF,MD,20604-0774,0000,03,3,7000,201805,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821496613,SUPER DELEGATES FOOTBALL CLUB LIMITED,% LIVINGSTONE FOMUKONG,11445 LAUREL BOWIE RD,LAUREL,MD,20708-9737,0000,03,3,1000,201805,1,16,000000000,5,01,202312,1,1,02,0,12,1,7130,7130,N64,
821497744,DREAMING HEART INC,,2719 LINDEN LN,SILVER SPRING,MD,20910-1212,0000,03,3,1000,201708,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T99,
821498568,MID-ATLANTIC CAPITAL PARTNERS INC,,826 E BALTIMORE ST,BALTIMORE,MD,21202-4702,0000,03,3,1000,202106,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,S31,
821502383,LIFE HOUSE COMMUNITY CHURCH INC,,4805 CAMELBACK CT,WALDORF,MD,20602-3172,0000,03,3,7000,201804,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821503506,MICA GROUP INC,,120 E BALTIMORE ST STE 2500,BALTIMORE,MD,21202-1633,0000,03,3,1200,201706,1,15,000000000,1,01,202212,6,6,01,0,12,1809182,3187234,3187234,A23,
821504346,BLACK GIRLS DIVE FOUNDATION,,PO BOX 582,OWINGS MILLS,MD,21117-0582,0000,03,3,1200,201712,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,O99,
821506499,TOLOLAMOS,,4305 HARFORD RD,BALTIMORE,MD,21214-3117,0000,03,3,1000,201705,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q32,
821507101,LIFELINE HORSE RESCUE AND REHABILITATION INC,% LEILA HERTZBERG,22600 ROBIN CT,GAITHERSBURG,MD,20882-0000,0000,03,3,1247,201707,1,15,000000000,1,01,202212,3,3,01,0,12,34957,70267,68773,D20,
821509433,PSI CHI THE INTERNATIONAL HONOR SOCIETY IN PSYCHOLOGY,% JEFFREY GOODIE,4301 JONES BRIDGE RD,BETHESDA,MD,20814-4712,1400,03,9,2000,195712,1,16,059036000,5,01,202306,0,0,02,0,06,0,0,0,,UNIFORMED SERVICES UNIVERSITY
821512040,GRACE CHINESE MISSION CHURCH,,176 NINA LN,FRUITLAND,MD,21826-1900,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
821516049,EDMONDSON ALUMNI ASSOCIATION INC,% EDMONDSON ALUMNI ASSOCIATION,501 N ATHOL AVENUE,BALTIMORE,MD,21229-0000,0000,03,3,1200,201903,1,16,000000000,5,01,202306,0,0,02,0,06,0,0,0,B25,
821517728,UNSTOPPABLE YOU MINISTRIES,% JENNIFER FOXWORTHY,210 THUNDERBIRD DR,LUSBY,MD,20657-2572,0000,03,3,1700,201712,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,
821521036,FINANCIAL COMMON CENTS INC,,2527 BLACK OAK WAY,ODENTON,MD,21113-2334,0000,03,3,1000,201708,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,P99,
821523033,LEVITES INHERITANCE INC,,7770 NOTLEY RD,PASADENA,MD,21122-1857,0000,03,3,1700,201706,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
821526690,HEART OF GOLD FOUNDATION,% MUKAYATU OSUMAN,9330 CHERRY HILL RD APT 3,COLLEGE PARK,MD,20740-1257,0000,03,3,1230,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S99,
821528669,PROGRESSIVE SIKH FOUNDATION,,11500 PINEY LODGE RD,NORTH POTOMAC,MD,20878-2444,0000,03,3,1200,202109,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T50,
821533336,SPIRIT & TRUTH MESSAGE TABERNACLE INC,% JOSEPH KOFI ADIH,2228 BRIGHTSEAT RD,HYATTSVILLE,MD,20785-3519,0000,03,3,7000,201804,1,10,000000000,1,01,202212,4,3,06,0,12,146504,88402,88402,X20,
821539912,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% WANDA SHELTON-MARTIN,8181 PROFESSIONAL PL STE 116,HYATTSVILLE,MD,20785-2226,1381,05,9,3000,195708,2,00,263264279,5,01,202212,4,4,01,0,12,143089,356589,356589,,1199 METRO DIST DC NUHHCE AFL-CIO
821543178,HURLOCK MULTICULTURAL ENRICHMENT CENTER,% DUEWA BAILEY RESIDENT AGENT,508 GLEN OAK CIRCLE,HURLOCK,MD,21643-0000,0000,03,3,1000,202009,1,16,000000000,1,01,202310,0,0,02,0,10,0,0,0,P80,
821543385,A MUSICAL HEART,,7303 CEDAR AVE,TAKOMA PARK,MD,20912-4247,0000,03,3,1000,201709,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P74,
821547011,CATALYST COMMUNITY CONNECTIONS FOUNDATION,% CONSTANCE CARTER,3320 SPRIGGS REQUEST WAY,BOWIE,MD,20721-2513,0000,03,3,1200,201807,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P20,
821551139,MADRA COCHRANE FOUNDATION,,1716 MALLARD CT,UPPR MARLBORO,MD,20774-7053,0000,03,3,1000,201705,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E86,
821559580,KOREAN-AMERICAN PROFESSIONAL ASSOCIATION IN LIFE SCIENCES INC,% LUKE OH,4948 SAINT ELMO AVE STE 205,BETHESDA,MD,20814-6066,0000,03,3,2800,201708,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,B03,
821571168,ONE LOVE MINISTRIES COGIC,% ONE LOVE MINISTRIES - DC,6611 OLD ALEXANDRIA FERRY RD,CLINTON,MD,20735-1740,0000,03,3,1700,202108,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X20,
821573577,ERIC S HOLLAND JR CHARITY INC,% BRIAN T ELZEY SR,2528 CALVERTON HTS AVE,BALTIMORE,MD,21216-4801,0000,03,3,2000,201706,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
821587532,UNIVERSITY OF MARYLAND ALUMNI ASSOCIATION INC,% MARIANNE KASSABIAN,7801 ALUMNI CENTER,COLLEGE PARK,MD,20742-0001,3490,03,9,1000,199906,1,15,000000000,5,01,202306,0,0,02,0,06,0,0,0,B84,UMBAO
821589305,OPERATION EXPERIENCE INC,% AMY HEGER,1012 ADAMS AVE APT 3A,SALISBURY,MD,21804-6678,0000,03,3,2000,202401,1,16,000000000,1,01,202305,0,0,02,0,05,0,0,0,P30,
821595303,V S H I N E INC,,403 BRIGHTSEAT ROAD,LANDOVER,MD,20785-4737,0000,03,3,1238,201706,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,W01,
821607870,RAMAHS WELL INC,,1310 LINCOLNWOODS DR,CATONSVILLE,MD,21228-2530,0000,03,3,1700,201706,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X20,
821611816,CHARLESTOWN-SANDTOWN CONNECTION,,719 MAIDEN CHOICE LANE,CATONSVILLE,MD,21228-6138,0000,03,3,1000,201712,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,W12,
821616546,LOVE YOU BACK TO LIFE,% ANDREA BRISCOE MINISTRIES,14502 GREENVIEW DR STE 500,LAUREL,MD,20708-4245,0000,03,3,7000,201707,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,X20,
821619638,KSEA WASHINGTON DC METRO CHAPTER INC,,143 ROLLINS AVE,ROCKVILLE,MD,20852-9998,0000,03,3,1280,201706,1,15,000000000,1,01,202206,0,0,02,0,06,0,0,0,U03,
821624172,GREENHILLS PICKETT PLACE COMMUNITY FOUNDATION,,4901 FAIRMONT AVENUE 200,BETHESDA,MD,20814-0000,0000,03,3,1000,201706,1,04,000000000,1,01,202212,1,2,00,1,12,5458,14520,,T20,
821625804,WESTOVER COMMUNITY ALLIANCE INC,% IVONNE LINDLEY,401 HAWKESBURY LN,SILVER SPRING,MD,20904-6305,0000,03,3,1200,201709,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,B94,
821625988,GREATER BERLIN MINORITY SCHOLARSHIP COMMITTEE INC,% ALBIN HANDY,10817 REDWOOD LN,BERLIN,MD,21811-3539,0000,03,3,1000,201706,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,B82,
821634898,EASTERN WELSH CIRCUIT,% JUDITHANN HARTMAN,PO BOX 220,TRACYS LNDG,MD,20779-0220,0000,03,3,1000,201707,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N69,
821638901,IJUSTWANT2HELP INC,% DEVITA PARKE,17912 MERINO DR,ACCOKEEK,MD,20607-3279,0000,03,3,1200,202108,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,I73,
821641659,BETHESDA ROOSTERS HIGH SCHOOL & YOUTH RUGBY CLUB FOR BOYS AND GIRL,,22936 NEWCUT RD,CLARKSBURG,MD,20871-9307,0000,03,3,1200,201707,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,N60,ROOSTERS RUGBY
821643633,OMEGA FIRE MINISTRIES INTL BALTIMORE INC,,1808 WOODLAWN DR,GWYNN OAK,MD,21207-4023,0000,03,3,7000,201912,1,10,000000000,1,01,202312,3,4,06,0,12,88403,179358,179358,X21,
821646494,FUTURE FARMERS OF AMERICA STATE ASSOCIATIONS & LOCAL CHAPTER,% JOE LINTHICUM,PO BOX 144,NEW WINDSOR,MD,21776-0144,0776,03,9,2000,194501,1,16,059000000,5,01,202312,0,0,02,0,12,0,0,0,,FRANCIS SCOTT KEY FFA ALUMNI
821661554,NOTRE DAME GRAMMAR SCHOOL USI ALUMNI ASSOCIATION NORTH AMERICA C,,4430 MARRIOTTSVILLE RD,OWINGS MILLS,MD,21117-6127,0000,03,3,2000,202406,1,15,000000000,1,01,,0,0,02,0,12,,,,B84,
821662026,MCCORMICK RETIREE ASSOCIATION INC,% DAVID R MIXON,24 SCHILLING RD,HUNT VALLEY,MD,21031-1105,0000,07,3,1000,201711,2,00,000000000,1,01,202305,0,0,02,0,05,0,0,0,N50,
821674587,KNOW THY HERITAGE INC,,2227 BEL PRE RD SUITE 200,SILVER SPRING,MD,20906-2204,0000,03,3,1000,201808,1,15,000000000,1,01,202312,3,3,01,0,12,45584,81670,81670,Q20,
821681109,IN PEACE I BELIEVE INC,,323 GRALAN RD,CATONSVILLE,MD,21228-4212,0000,03,3,1000,201708,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q40,
821683064,MAKERSPACE OF ANNAPOLIS INC,% ANNAPOLIS MAKERSPACE,2014 RENARD CT STE C,ANNAPOLIS,MD,21401-6764,0000,03,3,2000,201711,1,16,000000000,1,01,202312,3,3,01,0,12,90097,72841,72841,S20,
821685142,GLORIOUS INTERNATIONAL CHRISTIAN CENTER,% EMMANUEL O MAKINDE,9700 MARLBORO PIKE,UPPR MARLBORO,MD,20772-3623,0000,03,3,7000,201707,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821687408,DAUGHTERS OF ZION GLOBAL MINISTRIES,,10005 OLD COLUMBIA RD N-165,COLUMBIA,MD,21046-0000,0000,03,3,2000,201803,1,16,000000000,1,01,202310,0,0,02,0,10,0,0,0,S01,
821688493,INTERNATIONAL LEAGUE OF FAMILIES,% DERRICK CHASE,4414 EASTWAY,BALTIMORE,MD,21218-1101,0000,03,3,1000,202209,1,16,000000000,1,01,,0,0,02,0,12,,,,P20,
821688620,REBUILDING THE BROKENNESS FOUNDATION INC,% LAQUANDA CARMICHAEL,1128 CRESTHAVEN DR,SILVER SPRING,MD,20903-1606,0000,03,3,1238,201909,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,W01,
821690301,DUNAMIS WORSHIP CHAPEL INTERNATIONAL,,4715 SELLMAN RD STE G,BELTSVILLE,MD,20705-2571,0000,03,3,7000,201810,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821697743,3BP BENEFITS PEOPLE INC,,PO BOX 721,RIVERDALE,MD,20738-0721,0000,03,3,1258,201706,1,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,H99,
821699157,AVIATORS MUSEUM,,401 BROOKLETTS AVENUE,EASTON,MD,21601-3407,0000,03,3,1200,201805,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A50,
821702708,HOLY TEMPLE OF JESUS CHRIST,% KATHLEEN GRAVES,1440 HARFORD SQUARE DR,EDGEWOOD,MD,21040-2230,8617,03,9,7000,199112,1,10,001029000,1,01,202012,0,0,06,0,12,0,0,0,,
821707108,SSBT INC,% DESAI SIDDABATHULA,12190 TRIADELPHIA RD,ELLICOTT CITY,MD,21042-1010,0000,03,3,7000,201706,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,X70,
821711966,ARTP INC,,111 CARAWAY RD APT 1A,REISTERSTOWN,MD,21136-2618,0000,03,3,1200,201801,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,J22,
821714301,AMBASSADORS OF JESUS CHRIST PRAYER CENTER,,12920 TOURMALINE TER,SILVER SPRING,MD,20904-5349,0000,03,3,7000,202001,1,10,000000000,2,01,202212,0,0,06,0,12,0,0,0,X20,AJCPC
821714624,NEUROSENSORY NEUROREGENERATIVE RESEARCH FOUNDATION,,2213 DEERFERN CRES,BALTIMORE,MD,21209-4605,0000,03,3,8000,201712,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,H48,
821716194,ANOINTING FIRE CATHOLIC MINISTRY DC INC,% RANI JOSEPH,4510 WINDING OAK DR,OLNEY,MD,20832-1835,0000,03,3,1200,201706,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,,
821716238,HELLENIC PERFORMING ARTS FOUNDATION INC,,13300 EVENING RIDE WAY,POTOMAC,MD,20854-1035,0000,03,3,1200,201706,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,,
821718814,GLORIOUS MINISTRIES INTERNATIONAL,% ABRAHAM AREMU,923 DUNLORING CT,UPPR MARLBORO,MD,20774-5781,0000,03,3,7000,201903,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821719173,VASHTI M MCKENZIE FOUNDATION INC,,10714 MCGREGOR DRIVE,COLUMBIA,MD,21044-0000,0000,03,3,1000,201810,1,16,000000000,1,01,202212,3,3,01,0,12,79117,57950,57950,P02,
821719359,MINISTERIO PRINCIPE DE PAZ,% OCTAVIO CANTARERO,24382 HILTON PL,GAITHERSBURG,MD,20882-3523,0000,03,3,7000,202202,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821721118,SEVERN LEADERSHIP GROUP INC,% SIGVAL M BERG,504 TREMONT CIR,ANNAPOLIS,MD,21409-6129,0000,03,3,1200,201706,1,15,000000000,1,01,202312,4,4,01,0,12,217587,281212,281212,W70,
821728520,HEALING ON HIS WINGS MINISTRY,% HANNAH TARVER,14723 RING HOUSE RD,BRANDYWINE,MD,20613-2042,0000,03,3,7000,202312,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
821728772,WASHINGTON COUNTY DENTAL SOCIETY INC,% DAVID BRANDENBURG,18709 CRESTWOOD DR,HAGERSTOWN,MD,21742-2705,0000,06,3,2000,201803,2,00,000000000,1,01,202406,0,0,02,0,06,0,0,0,S41,
821729498,MONTGOMERY CHARITABLE FOUNDATION INC,,14920 WELLWOOD RD,SILVER SPRING,MD,20905-5765,0000,03,3,1270,201706,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,P20,
821741646,FLOURISH GLOBAL INITIATIVE INC,,7504 SAWGRASS TER,MONTGOMRY VLG,MD,20886-4596,0000,03,3,1000,201706,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,T50,
821752841,DRIFTERS BALTIMORE CHAPTER,,200DELIGHT MEADOWS ROAD,REISTERSTOWN,MD,21136-0000,0000,03,3,1000,201708,1,15,000000000,1,01,202306,0,0,02,0,06,0,0,0,S80,
821753567,SOUTHERN MARYLAND SOCCER LEAGUE INC,,PO BOX 488,PRNC FREDERCK,MD,20678-0488,0000,03,3,1000,201710,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,N64,
821755294,JUST BECAUSE YOUTH ADVENTURE PROGRAM INC,,3504 OLD SILVER HILL RD,SUITLAND,MD,20746-3122,0000,03,3,1200,201811,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A12,
821761461,STRIVING TOWARD EXCELLENCE IN PUBLIC SERVICE INC,,11601 LEWISHAM PL,WALDORF,MD,20602-0000,0000,03,3,1200,201706,1,16,000000000,1,01,202303,0,0,02,0,03,0,0,0,S50,STEPS
821761778,ALGONQUIN ULTRAS INC,,115 PADDOCK DR,FRUITLAND,MD,21826-2101,0000,03,3,1000,201711,1,15,000000000,1,01,202212,3,4,01,0,12,60765,123253,123253,C36,
821767549,AKSHARA DANA FOUNDATION,,6009 POURING GLORIES WAY,CLARKSVILLE,MD,21029-1261,0000,03,3,1000,201707,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P99,
821770742,GENERATIONS FAMILY SERVICES,% PATRICIA THOMPSON,2901 DRUID PARK DR STE 102,BALTIMORE,MD,21215-8101,0000,03,3,1000,201708,1,16,000000000,1,01,202306,2,3,02,0,06,19937,40119,40119,F60,
821776596,BRIDGE OF SUPPORT,,PO BOX 1752,COCKEYSVILLE,MD,21030-7752,0000,03,3,1000,201709,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,F60,
821781039,CHINESE IN AFRICA-AFRICANS IN CHINA RESEARCH NETWORK,,9505 PIN OAK DR,SILVER SPRING,MD,20910-1548,0000,03,3,1000,201805,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q05,
821782311,WEEPING MOTHERS INC,% TANYA COOPER JOHNSON,PO BOX 6048,ANNAPOLIS,MD,21401-0048,0000,03,3,1200,201706,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P99,
821791129,ROBOTICS AND ENGINEERING IN ALLEGANY COUNTY--TOGETHER INC,% MICHAEL T FISCUS,811 MACDONALD TER,CUMBERLAND,MD,21502-2618,0000,03,3,2000,201708,1,16,000000000,1,01,202312,4,3,01,0,12,306968,61637,61637,B90,REACT
