EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
900501267,SIGMA GAMMA RHO SORORITY INC,% NU PI CHAPTER,PO BOX 2767,SILVER SPRING,MD,20915-2767,1540,07,9,1000,198201,2,00,036319034,5,01,202506,0,0,02,0,06,0,0,0,,NU PI
900501326,TOASTMASTERS INTERNATIONAL,% TOP NOTCH TOASTMASTERS,6701 POPLAR AVE,TAKOMA PARK,MD,20912-4809,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1361653 TOP NOTCH TOASTMASTERS
900503180,LA MAIN TENDUE- THE REACH OUT HAND INC,% KARIDJATOU C KRAGBE,4426 CAMLEY WAY,BURTONSVILLE,MD,20866-3123,0000,03,3,2100,201004,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q30,
900503647,DOGS FINDING DOGS INC,,1129 INGATE RD,HALETHORPE,MD,21227-3850,0000,03,3,1400,201005,1,15,000000000,1,01,202307,0,0,02,0,07,0,0,0,D60,
900504589,LIVING BIBLE CHURCH,,228 EAST 25TH STREET,BALTIMORE,MD,21218-5256,0000,03,3,7000,201604,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,X20,
900504691,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% SONJA BUTLER,1410 BUSH ST STE A,BALTIMORE,MD,21230-1939,1381,05,9,3000,195708,2,00,263264279,5,01,202412,0,0,02,0,12,0,0,0,,L2655MD ALLEGANY
900507953,PTA DELAWARE CONGRESS,% RITA LOWMAN,6730 BAYMEADOW DR,GLEN BURNIE,MD,21060-6412,2155,03,9,2000,197103,1,16,059035000,5,01,202406,3,3,01,0,06,50659,81536,81536,,MONARCH ACADEMY PCS PTA
900510167,OUR LEGACY,,4 HENLEY CT,WINDSOR MILL,MD,21244-1917,0000,03,3,1000,201502,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O50,
900510486,PALMER FUND INCORPORATED,% JACQUELINE M PALMER,PO BOX 6125,COLUMBIA,MD,21045-6125,0000,03,3,1250,201910,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,B99,
900510979,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% GWENDOLYN HECTOR,1410 BUSH ST STE A,BALTIMORE,MD,21230-1939,1381,05,9,3000,195708,2,00,263264279,5,01,202412,0,0,02,0,12,0,0,0,,L3389MD PRINCE GEORGES CO HEALTH DE
900516077,NEW HOPE CHRISTIAN CHURCH INC,% CARL PINCKNEY,18903 PERRONE DR,GERMANTOWN,MD,20874-1456,0000,03,3,7000,201004,1,10,000000000,1,01,,2,0,06,0,12,,,,X21,
900517925,HAVEN OF REST SANCTUARY OF PRAISE INC,% BISHOP DENA JOBES,2552 GREENMOUNT AVE # 54,BALTIMORE,MD,21218-4722,3964,03,9,7000,200304,0,10,000000000,1,01,,0,0,06,0,12,,,,,HAVEN OF REST FELLOWSHIP OF MINISTR
900521173,NEW IMAGE BAPTIST CHURCH,,5759 FISHER RD,TEMPLE HILLS,MD,20748-4737,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900521219,WORTHY LIFE CHURCH,,5534 APRIL JOURNEY,COLUMBIA,MD,21044-5594,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900521224,IGLESIA BAUTISTA COMMUNIDAD DE FE,,5450 HARPERS FARM RD A-1,COLUMBIA,MD,21044-1245,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900521226,ABERDEEN BAPTIST CHURCH OF MARYLAND,,3109 CHURCHVILLE RD,CHURCHVILLE,MD,21028-1805,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900521976,SUSTAINABLE INVESTMENTS INSTITUTE INC,,21122 PARK HALL RD,BOONSBORO,MD,21713-2826,0000,06,3,2000,201002,2,00,000000000,1,01,202412,4,4,01,0,12,147664,378075,378075,S41,
900523554,TOASTMASTERS INTERNATIONAL,% S E C TOASTMASTERS,21414 MONTGOMERY AVE,LAYTONSVILLE,MD,20882-1910,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1408281 S E C TOASTMASTERS
900525791,UNITED CHURCH OF THE LORD JESUS CHRIST OF THE APOSTOLIC FAITH,,22362 HILLSBORO RD,DENTON,MD,21629-1741,7198,03,9,7000,199407,1,10,002000000,1,01,,0,0,06,0,07,,,,,
900525855,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% ANGELA M LOPEZ,17403 KIRSTIN CT,OLNEY,MD,20832-2542,0194,05,9,3000,194010,2,00,263269265,5,01,202312,5,4,01,0,12,787756,212258,212258,,119 AFGE COUNCIL
900525857,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% KIMBERLY S EVANS,451 HUNGERFORD DR,ROCKVILLE,MD,20850-4151,0194,05,9,3000,194010,2,00,263269265,5,01,202412,0,0,02,0,12,0,0,0,J40,120 AFGE COUNCIL USCG
900525991,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% JESSE M WILLINSKI,8601 ADELPHI RD,COLLEGE PARK,MD,20740-6002,0194,05,9,3000,194010,2,00,263269265,5,01,202412,0,0,02,0,12,0,0,0,,260 AFGE COUNCIL
900526015,AMERICAN FEDERATION OF GOVERNMENT EMPLOYEES,% ANNE GRANRUTH,10936 ROCK COAST RD,COLUMBIA,MD,21044-2735,0194,05,9,3000,194010,2,00,263269265,5,01,202412,4,3,02,0,12,164335,40718,40718,J40,0444 AFGE TSA LOCAL
900527107,TOASTMASTERS INTERNATIONAL,% UPSPEAKERS,4425 OAKWOOD OVERLOOK CT,DAYTON,MD,21036-1118,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1413695 USPEAKERS
900527116,A-OK MENTORING TUTORING INC,% CHAYA KAPLAN,PO BOX 871,COLUMBIA,MD,21044-0871,0000,03,3,1000,201004,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,B90,A-OK MENTORING TUTORING PROGRAM
900532596,SISTERS 4 SISTERS NETWORK INC,% PEGGY MORRIS,1401 MERCANTILE LN STE 100,UPPR MARLBORO,MD,20774-4307,0000,03,3,2000,201008,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,O51,
900533158,TOASTMASTERS INTERNATIONAL,% NORTH COUNTY TOASTMASTERS,8949 AMELUNG ST,FREDERICK,MD,21704-7918,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1326475 NORTH COUNTY TOASTMASTERS
900538995,SAINT FRANCIS INTERNATIONAL SCHOOL,% PASTOR,1500 SAINT CAMILLUS DR,SILVER SPRING,MD,20903-2560,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,07,,,,,
900539766,DREAMS WORK INC,% C WILSON,8201 CORPORATE DRIVE,HYATTSVILLE,MD,20785-2230,0000,03,3,2000,201802,1,15,000000000,1,01,202412,6,6,01,0,12,1540544,2026286,2026286,O50,
900540679,CHINESE CULTURE AND ART LEAGUE,% CURT HANSEN,15303 STRAUGHN DR,LAUREL,MD,20707-2637,0000,03,3,2000,201505,1,15,000000000,1,01,202412,1,1,02,0,12,9746,3390,3390,A25,
900545702,CROSSTREK COMMUNITY CHURCH,,14019 SENECA RIDGE DR,HAGERSTOWN,MD,21740-1679,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900572944,PRAVEEN EVANGELISTIC MINISTRIES,,6439 SEDGWICK ST,ELKRIDGE,MD,21075-6198,0000,03,3,7000,201411,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X20,
900573138,HEADLEY CARTER CARES FOUNDATION INCORPORATED,% MARCIA CARTER,7103 CLAYMORE AVE,HYATTSVILLE,MD,20782-1022,0000,03,3,1000,201501,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,T50,
900573164,QUALITY DEER MANAGEMENT ASSOCIATION,% A J FLEMING,1951 N GLADE RD,SWANTON,MD,21561-2140,3927,03,9,2100,200212,1,16,000000000,5,01,,0,0,02,0,12,,,,D30,MOUNTAIN MARYLAND BRANCH
900582768,SONS OF ITALY IN AMERICA,% CHRISTINE HURLEY,8911 YVONNE AVE,BALTIMORE,MD,21236-2136,3610,08,9,1000,194106,1,00,000000000,5,01,,0,0,01,0,12,,,,,2862 ZACCARIA SESTILI MEMORIAL
900584030,SIX DEGREE SINGERS INC,% RACHEL CARLSON,PO BOX 8772,SILVER SPRING,MD,20907-8772,0000,03,3,1000,201104,1,15,000000000,1,01,202409,0,0,02,0,09,0,0,0,A6B,
900586831,TOASTMASTERS INTERNATIONAL,% WHEATON COMMUNITY,3903 CHESTERWOOD DR,SILVER SPRING,MD,20906-2863,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1502233 WHEATON COMMUNITY
900588530,TOASTMASTERS INTERNATIONAL,% ALC ADVANCED,10808 ASHFIELD RD,ADELPHI,MD,20783-1001,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1504337 ALC ADVANCED
900588554,TOASTMASTERS INTERNATIONAL,% TIDEWATER TOASTMASTERS,6065 HEDGES LN,EASTON,MD,21601-8535,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1449606 TIDEWATER TOASTMASTERS
900589741,ABUNDANT LIFE CHRISTIAN MINISTRIES,,4200 FORBES BLVD STE 103,LANHAM,MD,20706-4390,0000,03,3,7000,201503,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,E JEAN BROCKINGTON
900590958,TOASTMASTERS INTERNATIONAL,% TOAST OF SEVERNA PARK,8150 JADE CROSSING CT,PASADENA,MD,21122-3852,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1490982 TOAST OF SEVERNA PARK
900591575,WOMENS RIGHTS WITHOUT FRONTIERS INTERNATIONAL,% REGINA GIANNINI,722 DULANEY VALLEY RD STE 325,TOWSON,MD,21204-5109,0000,03,3,1000,201108,1,15,000000000,1,01,202312,4,4,01,0,12,351769,353127,353127,Q70,
900592228,TOASTMASTERS INTERNATIONAL,% SPEAK LEAD SERVE,7200 PHELPS HILL CT,DERWOOD,MD,20855-1362,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1511104 SPEAK LEAD SERVE
900599788,INTERTWINED HANDS LINKING DREAMS INC,% MICHAEL PETERS,7515 ANNAPOLIS ROAD,HYATTSVILLE,MD,20784-1740,0000,03,3,1200,201805,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P40,
900605488,BATES MIDDLE SCHOOL PTA INC,% LISA FOULKE-PLINE,701 CHASE ST,ANNAPOLIS,MD,21401-3500,2155,03,9,2000,197103,1,16,059035000,5,01,202406,0,0,02,0,06,0,0,0,,
900608495,JACK & JILL OF AMERICA INC,% REBECCA MUSE,12817 PISCATAWAY LANDING DR,CLINTON,MD,20735-4526,1684,04,9,1300,196410,2,00,149000000,1,01,,0,0,01,0,05,,,,,NATIONAL HARBOR CHAPTER
900608766,DEER PARK LIONS CLUB FOUNDATION INC,% EUGENE MYERS,115 ROCKLAND RD,WESTMINSTER,MD,21158-4013,0000,03,3,1000,201010,1,16,000000000,1,01,202406,0,0,02,0,06,0,0,0,T90,
900611641,LIVING HOPE MINISTRIES OF THE EASTERN SHORE INC,% M LEBRON PALMER,PO BOX 8,MARION STA,MD,21838-0008,0000,03,3,7000,201109,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,LIVING HOPE FELLOWSHIP
900611903,ABERDEEN KOREAN BAPTIST CHURCH,,3109 CHURCHVILLE RD,CHURCHVILLE,MD,21028-1805,1601,03,9,7000,196310,1,10,029002000,5,01,,0,0,06,0,12,,,,,
900613461,DEBRE MITAK AMANUEL ETHIOPIAN ORTHODOX CHURCH INC,% OKBAI DERDAR,3341 BEAVERWOOD LN,SILVER SPRING,MD,20906-3065,0000,03,3,7000,202103,1,10,000000000,1,01,202412,4,0,06,0,12,478450,0,0,X20,
900616910,DREAM WITH HOPE FOUNDATION INC,% AARON HOPE,7309 BALTIMORE AVE STE 117,COLLEGE PARK,MD,20740-3200,0000,03,3,1720,201412,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O50,
900624745,GETHSEMANE AME CHURCH,% MICHAEL HUDSON,PO BOX 1103,RANDALLSTOWN,MD,21133-1106,0000,03,3,7000,202303,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900625188,NEW HOPE AND DELIVERANCE,,PO BOX 111,GLENN DALE,MD,20769-0111,0000,03,3,7000,201102,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900629611,THE CENTER FOR BUSINESS AS MISSION INC,% MYEONG-GU SEO,PO BOX 2404,ROCKVILLE,MD,20847-2404,0000,03,3,2000,201108,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,X02,BAM
900629878,IMPROVED BENEVOLENT & PROTECTIVE ORDER OF ELKS OF THE WORLD,% PEGGY JONES,6026 BERKELEY AVE,BALTIMORE,MD,21209-4014,0000,08,3,1000,201412,1,00,000000000,5,01,202312,0,0,02,0,12,0,0,0,,429 FEW HARPER TEMPLE
900632483,HOLIDAY RAMBLER RECREATIONAL VEHICLE CLUB INC,% ROBERT MORHARD,8730 SUSINI DR,LAUREL,MD,20723-1226,3893,07,9,1000,200210,2,00,000000000,1,01,202412,0,0,02,0,12,0,0,0,,421 CHI MILITARY RETIREES
900635522,GODS LOVE OUTREACH MINISTRY INTERNATIONAL INC,% ELISABETH YOUMBI TAPOKOU CARTER,8057 IANS ALY,LAUREL,MD,20724-6134,0000,03,3,1700,201402,1,15,000000000,1,01,202212,0,0,02,0,01,0,0,0,P60,
900636989,LIVING FAITH CHAPEL,% OLUGBENGA OBATUASE,15212 TORINO WAY,WOODBINE,MD,21797-9485,0000,03,3,1200,201907,1,10,000000000,1,01,,0,0,06,0,12,,,,,
900638888,PATHWAYS TOGO INC,% WENDY SWIFT,PO BOX 38461,BALTIMORE,MD,21231-8461,0000,03,3,1000,201101,1,15,000000000,1,01,202406,4,4,01,0,06,100556,103348,103348,B82,
900642505,KNIGHTS OF COLUMBUS,% ST MICHAEL THE ARCHANGEL CHURCH,7718 HANOVER PKWY APT 202,GREENBELT,MD,20770-2628,0188,08,9,1000,194010,1,00,036029265,5,01,202406,0,0,02,0,06,0,0,0,Y40,15084 ST MICHAEL THE ARCHANGEL
900642685,IGLESIA DE DIOS MINISTERIAL DE JESUCRISTO INTERNATIONAL INC,% MICHAEL RAZA,5121 RUSSETT RD,ROCKVILLE,MD,20853-2550,4288,03,9,7000,200404,1,10,000000000,1,01,,0,0,06,0,12,,,,,
900643559,PTA DELAWARE CONGRESS,% BETH WOLF,13530 REDGRAVE PL,CLARKSBURG,MD,20871-9701,2155,03,9,2000,197103,1,16,059035000,5,01,202212,0,0,02,0,12,0,0,0,,CLARKSBURG ELEMENTARY SCHOOL PTA
900644757,ALPHA OMEGA MINISTRIES INC,% REGINA DRAKE-ZELLARS,6005 EDWARD DR,CLINTON,MD,20735-4130,0000,03,3,1270,201105,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,O55,
900649573,COMPASS ROSE STUDIO THEATER,,PO BOX 4152,ANNAPOLIS,MD,21403-6152,0000,03,3,1000,201109,1,16,000000000,1,01,202406,3,4,01,0,06,47649,245776,245776,A990,
900651150,BEAUTIFUL BALTIMORE BLESSINGS,% KAREN DAVIS,900 HYDE PARK RD,ESSEX,MD,21221-6023,0000,03,3,1000,201106,1,16,000000000,5,01,202312,0,0,02,0,12,0,0,0,P29,
900651657,CHILDREN FIRST INC,% JONATHAN S HOPPE,4513 BURLINGTON RD,HYATTSVILLE,MD,20781-2213,0000,03,3,1000,201302,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,P20,
900656384,EDGEMERE FIRST CHRISTIAN CHURCH,,2618 N SNYDER AVE,BALTIMORE,MD,21219-1724,1125,03,9,7000,195105,1,10,000000000,5,01,,0,0,06,0,06,,,,,
900659340,MINISTERIO PUERTA DE PAZ DIOS ES TU SANADOR,% GUILLEROMO ALBARRAN,15206 DINO DR,BURTONSVILLE,MD,20866-1172,0000,03,3,7000,201107,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900662115,NEW DIMENSION FAITH LOVE & DELIVERANCE WORSHIP CENTER,% DENNIS HATTON,8358 WADES WAY,JESSUP,MD,20794-3403,0000,03,3,7000,202404,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900662717,LIFE RENEWED CORPORATION,,3870 OLD BIRDSVILLE RD,HARWOOD,MD,20776-9505,0000,03,3,1000,201405,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,P29,
900663542,ANAMBRA STATE ASSOCIATION WOMEN IN USA INC,,8220 MONTPELIER DR,LAUREL,MD,20708-2304,0000,03,3,1000,201303,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q30,ASA WOMEN USA
900665228,SURGEONS FOR SMILES,% PHYLLIS BIRCKHEAD,4311 NORTHVIEW DR,BOWIE,MD,20716-2600,0000,03,3,1000,201303,1,15,000000000,1,01,202406,2,3,02,0,06,17845,40257,40257,Q33,
900666447,FRIENDS OF ST VINCENT CEMETERY,% EDWIN CRAWFORD,12110 TULLAMORE CT UNIT 305,TIMONIUM,MD,21093-8145,0000,03,3,1000,201203,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X11,
900667860,ST JEROME CHILD CENTER,,5300 43RD AVE,HYATTSVILLE,MD,20781-1903,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,07,,,,,
900667939,ST JOHN THE BAPTIST SCHOOL,,12319 NEW HAMPSHIRE AVE,SILVER SPRING,MD,20904-2998,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,07,,,,,
900668390,ST MARY OF THE MILLS SCHOOL,,106 SAINT MARYS PL,LAUREL,MD,20707-4026,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,07,,,,,
900673436,CELESTIAL CHURCH OF CHRIST GARDEN OF COMFORT PARISH,% CHRISTOPHER AKINSHADE,3840 BLADENSBURG RD,BRENTWOOD,MD,20722-1613,0000,03,3,7000,201905,1,10,000000000,1,01,202112,2,3,06,0,12,17087,79878,79878,X20,
900675391,URBAN ARTISTRY INC,% HONNA WHEELER,11308 GRANDVIEW AVENUE SUITE 200,SILVER SPRING,MD,20902-4682,0000,03,3,1000,201104,1,16,000000000,1,01,202412,1,4,01,0,12,312,104344,104344,A62,
900676649,GREATER LIFE MINISTRIES,% PAUL GRANT PASTOR,4301B KENSHAW AVE,BALTIMORE,MD,21215-2212,0000,03,3,7000,201606,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900678392,COLDSPRING LANE NITEHAWKS,% REGINALD BASKERVILLE,PO BOX 41662,BALTIMORE,MD,21203-6662,0000,03,3,1000,201108,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,N65,
900685538,RETOUCH INTERNATIONAL MINISTRIES,% DAPHNEE CHERUBIN,325 ELLINGTON BLVD,GAITHERSBURG,MD,20878-4591,0000,03,3,1700,201408,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,X99,
900705411,WOW,,3310 LABYRINTH RD,BALTIMORE,MD,21215-1730,0000,03,3,7100,201110,1,10,000000000,1,01,,0,0,00,0,12,,,,X30,
900706817,INNOVATIONS SCHOLARSHIP FUND ASSOCIATION,% JOSEPH KENNEDY,1713 STOURBRIDGE CT,MITCHELLVILLE,MD,20721-2775,0000,03,3,1000,201406,1,16,000000000,5,01,202412,0,0,02,0,12,0,0,0,B99,
900716374,PARENT BOOSTER USA INC,% HERMAN HIGGINS,PO BOX 322,JESSUP,MD,20794-0322,5271,03,9,2100,200510,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,B112,INSTRUMENTAL MUSIC ASSOCIATION OF M
900716503,TOASTMASTERS INTERNATIONAL,% HHS TOASTMASTERS,677 FALCON LN,ABERDEEN,MD,21001-1299,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1746884 HHS TOASTMASTERS
900716922,U S SIYIN BAPTIST CHURCH,,8801 STEPHENS RD,LAUREL,MD,20723-1459,1961,03,9,7000,000000,0,10,029000000,5,01,,0,0,06,0,12,,,,,USSBC
900718603,ST MONICAS OLD STUDENTS ASSOCIATION INC,% MINNIE TITUS-GLOVER,9 CHELTENHAM CT,OWINGS MILLS,MD,21117-6118,0000,03,3,2000,201610,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,B82,
900721003,TOASTMASTERS INTERNATIONAL,% STORYMASTERS,18054 CACTUS CT,GAITHERSBURG,MD,20877-3801,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1738320 STORYMASTERS
900721994,GREATER UPPER ROOM PENTECOSTAL CHURCH OF CHRIST INCORPORATED,% PAULETTE WAITERS,15702 CARLEE CT,ACCOKEEK,MD,20607-3117,0000,03,3,7000,201108,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900723397,CINDERELLA CARES,% SONIA SALMON GAYLE,PO BOX 9339,SILVER SPRING,MD,20916-9339,0000,03,3,1000,201208,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,G45,
900724178,CHESAPEAKE CITY CHAMBER OF COMMERCE,,PO BOX 5,CHESAPEAKE CY,MD,21915-0005,0000,03,3,1200,202306,1,16,000000000,1,01,202412,3,3,01,0,12,50682,88219,18923,S41,
900730489,TOASTMASTERS INTERNATIONAL,% JWR ENTERPRISE,11000 BROKEN LAND PKWY,COLUMBIA,MD,21044-3541,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1763134 JWR ENTERPRISE
900731466,AMAZING GRACE MINISTRIES CITADEL OF GRACE INC,% STEPHEN AKINEANDE,13716 SHANNON AVE STE 5,LAUREL,MD,20707-5823,0000,03,3,7000,201511,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
900736899,AVILTON COMMUNITY ASSOCIATION,,8295 AVILTON LONACONING RD,LONACONING,MD,21539-2154,0000,03,3,1000,200206,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,N50,
900737267,PTA DELAWARE CONGRESS,% MARICELA ESQUILIN,6680 CRADLEROCK WAY,COLUMBIA,MD,21045-4912,2155,03,9,2000,197103,0,16,059000000,5,01,202206,0,0,02,0,06,0,0,0,,LAKE ELKHORN MS PTSA
900739740,TERRA RUBRA LIONS CLUB CHARITIES INC,% LAWRENCE V GRAY,1512 MILLER RD,WESTMINSTER,MD,21158-3046,0000,03,3,1000,201410,1,15,000000000,1,01,202406,0,0,02,0,06,0,0,0,S80,
900740544,TOASTMASTERS INTERNATIONAL,% MILLIPORESIGMA SPEAKS TOASTMASTER,9913 GABLE RIDGE TER APT C,ROCKVILLE,MD,20850-4646,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,MILLIPORESIGMA SPEAKS TOASTMASTERS
900740566,TOASTMASTERS INTERNATIONAL,% S&T TOASTMASTERS CLUB,6342 MAIRFIELD CT,HUGHESVILLE,MD,20637-2567,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1896112 S&T TOASTMASTERS CLUB
900740644,DELIVERANCE THROUGH JESUS CHRIST APOSTOLIC FAITH CHURCH,,5411 OLD FREDERICK RD STE 17,BALTIMORE,MD,21229-2126,1838,03,9,7000,197705,1,10,000000000,5,01,,0,0,06,0,12,,,,,
900741387,KNIGHTS OF COLUMBUS,% DANIEL J SMITH,20408 POINT LOOKOUT RD,GREAT MILLS,MD,20634-3328,0188,08,9,1000,194010,1,00,036029265,5,01,202412,0,0,02,0,12,0,0,0,,3849 HOLY FACE COUNCIL
900742614,ORDERED BY THE LORD MINISTRIES & OUTREACH CENTER INTERNATIONAL,% PASTOR PATRICIA A LIGGINS,5305 WYNDHOLME CIR UNIT 104,BALTIMORE,MD,21229-3278,0000,03,3,7000,201208,1,10,000000000,1,01,202412,0,0,06,0,12,0,0,0,X20,
900744142,TOASTMASTERS INTERNATIONAL,% WHITE OAK EVENING,14331 SUMMIT VIEW LN,ROCKVILLE,MD,20850-3849,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,1908816 WHITE OAK EVENING
900748580,AMERICAN LEGION AUXILIARY,,29511 CANVASBACK DR,EASTON,MD,21601-7141,0964,19,9,1000,194610,1,00,000000000,5,01,202405,0,0,02,0,05,0,0,0,,70 TALBOT
900752069,CLAIRVOYA,% RANDY WILKINS,1150 RIPLEY STREET,SILVER SPRING,MD,20910-3475,0000,03,3,1000,201306,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,S50,
900752960,NATIONAL ASSOCIATION OF MINIATURE ENTHUSIASTS,% KIRSTEN ENZINGER,8520 ATWELL RD,POTOMAC,MD,20854-6234,4023,03,9,2000,197901,1,16,149119995,5,01,202405,0,0,02,0,05,0,0,0,,C-708 WEE FRIENDS OF ANNAPOLIS
900752980,ABERDEEN ROTARY CLUB CHARITIES INC,,PO BOX 422,ABERDEEN,MD,21001-0422,0000,03,3,1200,200506,1,16,000000000,1,01,202406,4,4,01,0,06,118993,206106,150022,B82,
900753000,THE NOTTINGHAM LOTS FOUNDATION INC,% JOSEPH MAHONEY,208 E MAIN ST,ELKTON,MD,21921-5762,0000,03,3,2000,201207,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,A80,
900755565,WORD N TRUTH OUTREACH MINISTRIES,% WALTER V REED SR,5 VALE PL,CAPITOL HGTS,MD,20743-6120,0000,03,3,1270,202003,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
900756603,DEVWORKS INTERNATIONAL INC,% DEMETRIA ARVANITIS,7514 WISCONSIN AVE STE 400,BETHESDA,MD,20814-3585,0000,03,3,1000,201111,1,15,000000000,1,01,202312,6,7,01,0,12,1930907,9434834,9434834,P20,
900762485,TOASTMASTERS INTERNATIONAL,% THE FDA METROPARKERS,7500 STANDISH PL,ROCKVILLE,MD,20855-2764,0820,03,9,2000,194505,1,16,059319000,1,01,202412,0,0,02,0,12,0,0,0,,2014122 THE FDA METROPARKERS
900766251,JARDINS D EDEN INC,% ADELAIDE SEKA,23408 CLARKSRIDGE RD,CLARKSBURG,MD,20871-4340,0000,03,3,1200,201212,1,15,000000000,1,01,202412,0,0,02,0,12,0,0,0,Q33,
900766294,WHEEL OF HOPE INITIATIVE,% CHARITY NWANERI,5005 SINOPE WAY,BELTSVILLE,MD,20705-1111,0000,03,3,1230,201703,1,16,000000000,1,01,202412,0,0,02,0,12,0,0,0,W99,CHARITY NWANERI PRES
900774545,TOASTMASTERS INTERNATIONAL,% SPEAK AZ TOASTMASTERS,3129 CEDAR GROVE TER,FREDERICK,MD,21704-7954,0820,03,9,2000,194505,1,16,059319000,5,01,202412,0,0,02,0,12,0,0,0,,2116638 SPEAK AZ TOASTMASTERS
900782774,GOOD NEIGHBORHOOD BAPTIST CHURCH,,2671 MATTAWOMAN BEANTOWN RD,WALDORF,MD,20601-2340,1601,03,9,7000,196310,1,10,000000000,5,01,,0,0,06,0,12,,,,,
